ID,Aircraft Type,Operator,Operator Country,Status,Build Date,Build Country,First Customer Delivery Date,Delivery Date Operator,Nr. of Engines,Engine Manufacturer,Engine Type,Config (Pax/Con),Seat Total,Haul,Range (km),Age (Years),Main Hub,current_technology,operator_economic_weight,operator_environmental_weight,free_ets_allocation,peer_influence,investment_logic,decision_attitude,registration,icao24,annual_flights_base,annual_distance_km_base,mean_stage_length_km_base,fuel_burn_per_year_base,baseline_energy_demand,data_source
447,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZR,3c6752,1646,1267175.4409731722,769.8514222194242,5436923.189731166,64941026.98845559,type_median_fallback
448,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZS,3c6753,1509,1120328.447371136,742.4310453089039,4849717.541005751,57927181.73979092,type_median_fallback
449,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZT,3c6754,1720,1229776.081540734,714.9860939190314,5367980.4446011,64117544.19940203,type_median_fallback
450,A320,Lufthansa,Germany,Active,2013-06-01,Germany,2013-07-01,2013-07-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZW,3c6757,1726,1228550.3981895233,711.7904972129335,5397138.38640444,64465819.61538637,bulk_matched
451,A320,Lufthansa,Germany,Active,2013-08-01,Germany,2013-08-01,2013-08-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZX,3c6758,1686,1279876.993815575,759.120399653366,5511898.7123733945,65836567.95334888,bulk_matched
452,A320,Lufthansa,Germany,Active,2013-08-01,Germany,2013-09-01,2013-09-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZY,3c6759,897,804248.6637888324,896.5982873900026,3365247.0061113387,40196005.90632988,bulk_matched
453,A320,Lufthansa,Germany,Active,2013-10-01,Germany,2013-11-01,2013-11-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.2,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIZZ,3c675a,1481,1107062.3703615908,747.5100407573199,4811362.932108028,57469057.24462366,bulk_matched
455,E190,German Airways,Germany,Active,2011-01-01,,,,,,,,100.0,Short-haul,4537.0,14.6,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AJHW,3c6917,1643,793546.8397789889,482.9865123426591,2969038.816158037,35463519.192998774,type_median_fallback
456,E190,German Airways,Germany,Active,2008-06-01,Brazil,2008-06-01,2022-05-01,2.0,GE-Aviation,CF34,,100.0,Medium-haul,4537.0,14.6,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AKJC,3c6d43,1768,953539.2625838758,539.3321620949524,3549806.4194526896,42400465.5656849,bulk_matched
475,B38M,TUIfly,Germany,Active,2021-10-01,United States,2021-11-01,2021-11-01,2.0,CFM International,LEAP,Pax,189.0,Medium-haul,6570.0,1.3,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAA,3c7421,353,663407.2914404103,1879.340768953004,1982089.524139789,23674958.20500303,bulk_matched
476,B38M,TUIfly,Germany,Active,2019-03-01,United States,2021-10-01,2021-10-01,2.0,CFM International,LEAP,Pax,189.0,Medium-haul,6570.0,3.8,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAB,3c7422,332,627846.2993086139,1891.103311170524,1874758.991343557,22392954.618825823,bulk_matched
477,B38M,TUIfly,Germany,Active,2023-01-01,,,,,,,,189.0,Medium-haul,6570.0,3.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAD,3c7424,332,573068.724217438,1726.1106151127651,1731644.0785803976,20683526.494154744,type_median_fallback
478,B38M,TUIfly,Germany,Active,2026-01-01,,,,,,,,189.0,Medium-haul,6570.0,0.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAG,3c7427,54,90736.52211693916,1680.305965128503,275436.3710443599,3289934.4319187435,type_median_fallback
479,B38M,TUIfly,Germany,Active,2023-01-01,,,,,,,,189.0,Medium-haul,6570.0,3.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAH,3c7428,396,721420.2982313284,1821.768429877092,2165509.3653110345,25865806.3078818,type_median_fallback
480,B38M,TUIfly,Germany,Active,2019-02-01,United States,2021-06-01,2021-06-01,2.0,CFM International,LEAP,Pax,189.0,Medium-haul,6570.0,3.9,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAX,3c7438,346,616169.4690187227,1780.8366156610482,1852654.1798568647,22128924.926068112,bulk_matched
481,B38M,TUIfly,Germany,Active,2023-01-01,,,,,,,,189.0,Medium-haul,6570.0,3.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAY,3c7439,346,632092.8200551482,1826.8578614310643,1897443.646053161,22663910.21674609,type_median_fallback
482,B38M,TUIfly,Germany,Active,2023-01-01,,,,,,,,189.0,Medium-haul,6570.0,3.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMAZ,3c743a,351,607307.0506202218,1730.2195174365293,1835570.900274168,21924874.642163668,type_median_fallback
483,E145,Arcus-Air GmbH & Co. KG,Germany,Active,1998-01-01,,,,,,,,189.0,Short-haul,6300.0,28.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMME,3c75a5,432,356100.9739244397,824.3078100102772,267660.8643943723,3197060.324710557,fleet_median_fallback
484,E190,German Airways,Germany,Parked,2008-03-01,Brazil,2008-04-01,2022-01-01,2.0,GE-Aviation,CF34,Pax,100.0,Medium-haul,4537.0,14.9,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AMWO,3c76ef,1748,858790.5636571697,491.2989494606234,3209433.267759376,38334897.36490366,bulk_matched
485,A20N,Condor,Germany,Active,2025-01-01,,,,,,,,180.0,Short-haul,6300.0,1.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANCK,3c786b,484,718923.8296920685,1485.379813413365,1630798.9982785103,19478988.03499332,type_median_fallback
486,A20N,Condor,Germany,Active,2025-01-01,,,,,,,,180.0,Short-haul,6300.0,1.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANCL,3c786c,660,799711.4120057061,1211.6839575844033,1872319.4488008395,22363815.638454467,type_median_fallback
487,A20N,Condor,Germany,Active,2024-01-01,,,,,,,,180.0,Medium-haul,6300.0,2.0,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANCY,3c7879,697,1173383.427559934,1683.476940545099,2596752.8108479115,31016769.685127825,type_median_fallback
488,A20N,Condor,Germany,Active,2024-01-01,,,,,,,,180.0,Medium-haul,6300.0,2.0,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANCZ,3c787a,675,1181789.7213309458,1750.7995871569567,2594754.9195886003,30992905.98397495,type_median_fallback
489,A320,LEAV Aviation,Germany,Active,2008-10-01,France,2008-11-01,2022-02-01,2.0,International Aero Engines,V2500,Pax,180.0,Medium-haul,6100.0,14.2,Cologne,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANDI,3c7889,404,497506.4816646507,1231.451687288739,1932097.7246670893,23077833.93352357,bulk_matched
490,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANLA,3c7981,525,645475.2637684835,1229.4766928923495,2097064.275232675,25048267.731945835,type_median_fallback
491,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANLB,3c7982,569,720391.2572667422,1266.0654785004256,2340705.952437491,27958432.20967004,type_median_fallback
492,A21N,Condor,Germany,Active,2026-01-01,,,,,,,,215.0,Short-haul,7400.0,0.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANLC,3c7983,343,459049.8138211691,1338.3376496243995,1494536.2656152607,17851405.39484895,type_median_fallback
493,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANMW,3c79b7,651,837338.6129244126,1286.234428455319,2718736.923584028,32473802.142809227,type_median_fallback
494,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANMX,3c79b8,601,732375.2994357267,1218.5945082125236,2384164.7275270624,28477523.134351023,type_median_fallback
495,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANMY,3c79b9,555,733392.4826227888,1321.427896617637,2376211.105706259,28382521.54038032,type_median_fallback
496,A21N,Condor,Germany,Active,2024-01-01,,,,,,,,215.0,Short-haul,7400.0,2.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANMZ,3c79ba,630,830080.8682936588,1317.5886798312044,2695263.3093591454,32193422.8617898,type_median_fallback
497,A320,Sundair,Germany,Active,2007-10-01,France,2007-10-01,2020-02-01,2.0,CFM International,CFM56-5,Pax,180.0,Medium-haul,6100.0,15.3,Rostock,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANNA,3c79c1,284,416735.488905689,1467.3784820622852,1582335.1841642132,18900114.69973921,bulk_matched
498,A320,LEAV Aviation,Germany,Active,2010-10-01,France,2010-11-01,2022-08-01,2.0,International Aero Engines,V2500,Pax,180.0,Medium-haul,6100.0,12.3,Cologne,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANNE,3c79c5,340,413690.27036469046,1216.736089307913,1601785.8169520586,19132441.702482924,bulk_matched
499,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRA,3c7a41,242,1883631.387513701,7783.600774850004,12844993.00275803,153426305.31072092,published_typical_specs_fallback
500,A339,Condor,Germany,Active,2020-01-01,,,,,,,,287.0,Long-haul,13334.0,6.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRB,3c7a42,243,1878370.4344725744,7729.919483426232,12800740.02892663,152897728.12329027,published_typical_specs_fallback
501,A339,Condor,Germany,Active,2020-01-01,,,,,,,,287.0,Long-haul,13334.0,6.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRC,3c7a43,256,2022527.885320946,7900.499552034946,13768826.062726293,164460977.97145292,published_typical_specs_fallback
502,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRD,3c7a44,235,1871936.984424905,7965.689295425127,12719989.915097965,151933212.87478125,published_typical_specs_fallback
503,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRE,3c7a45,231,1785865.8956646812,7731.021193353598,12174443.341473248,145416962.1342638,published_typical_specs_fallback
504,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRF,3c7a46,246,1840618.3915487383,7482.188583531458,12582383.733136443,150289583.47912976,published_typical_specs_fallback
505,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRG,3c7a47,245,1834777.981912673,7488.889722092543,12543112.842294373,149820514.5051828,published_typical_specs_fallback
506,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRH,3c7a48,231,1820884.789079722,7882.618134544251,12401777.11155416,148132337.72134137,published_typical_specs_fallback
507,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRI,3c7a49,239,1821691.972376333,7622.142143834029,12434704.893128855,148525641.77903914,published_typical_specs_fallback
508,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRJ,3c7a4a,245,1897267.666015252,7743.949657205109,12926940.25789494,154405119.74707848,published_typical_specs_fallback
509,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRK,3c7a4b,243,1880873.9591241367,7740.222054008796,12824182.34677372,153177733.5864639,published_typical_specs_fallback
510,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRL,3c7a4c,223,1719960.1872524382,7712.825951804655,11727025.802732594,140072808.199306,published_typical_specs_fallback
511,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRM,3c7a4d,223,1734276.6884363685,7777.025508683267,11827898.93909931,141277681.77257508,published_typical_specs_fallback
512,A339,Condor,Germany,Active,2024-01-01,,,,,,,,287.0,Long-haul,13334.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRN,3c7a4e,228,1775774.4607366058,7788.484476914938,12105319.797209088,144591319.79999745,published_typical_specs_fallback
513,A339,Condor,Germany,Active,2024-01-01,,,,,,,,287.0,Long-haul,13334.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRO,3c7a4f,242,1860383.9175886428,7687.536849539846,12694073.732564569,151623658.472299,published_typical_specs_fallback
514,A339,Condor,Germany,Active,2024-01-01,,,,,,,,287.0,Long-haul,13334.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRP,3c7a50,244,1829438.1799309133,7497.697458733253,12527823.869018797,149637896.21328005,published_typical_specs_fallback
515,A339,Condor,Germany,Active,2024-01-01,,,,,,,,287.0,Long-haul,13334.0,2.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRQ,3c7a51,251,2006117.9461382048,7992.50177744305,13642313.286932943,162949853.14947683,published_typical_specs_fallback
516,A339,Condor,Germany,Active,2023-01-01,,,,,,,,287.0,Long-haul,13334.0,3.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ANRT,3c7a54,239,1884859.0739222951,7886.439639842239,12837185.755806932,153333052.08324948,published_typical_specs_fallback
517,E190,German Airways,Germany,Active,2011-01-01,,,,,,,,100.0,Short-haul,4537.0,14.6,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-APRI,3c01c3,1662,757439.7280220615,455.73990855719705,2840977.221884277,33933894.594728865,type_median_fallback
518,A320,Condor,Germany,Active,2010-01-01,,,,,,,,168.0,Short-haul,6100.0,16.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ASGE,3c088d,1001,567511.9999631466,566.9450549082384,2610804.3575901776,31184607.60454934,type_median_fallback
519,A320,Sundair,Germany,Active,2006-01-01,France,2006-02-01,2018-08-01,2.0,CFM International,CFM56-5,Pax,180.0,Medium-haul,6100.0,17.0,Rostock,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ASGK,3c0893,124,206261.4350330085,1663.3986696210363,773842.5915241423,9243119.843205033,bulk_matched
520,A320,Sundair,Germany,Active,2005-11-01,France,2005-12-01,2018-10-01,2.0,CFM International,CFM56-5,Pax,180.0,Medium-haul,6100.0,17.2,Rostock,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ASMR,3c0936,142,240467.29940383683,1693.431685942513,895671.3825985005,10698297.069926534,bulk_matched
521,A319,Lufthansa CityLine,Germany,Active,2001-01-01,,,,,,,,138.0,Short-haul,6950.0,25.450000000000003,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ASTX,3c09f2,1753,1109536.522873071,632.9358373491564,4697560.918997143,56109755.42135477,type_median_fallback
522,A321,Condor,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCA,3c0ac5,624,793463.2348145659,1271.5756968182145,3601642.987583264,43019624.57391121,type_median_fallback
523,A321,Condor,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCB,3c0ac6,722,730407.6903697882,1011.645000512172,3443001.3760267366,41124738.658097126,type_median_fallback
524,A321,Condor,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCC,3c0ac7,624,605405.4982026304,970.201118914472,2866466.7161582536,34238352.44300136,type_median_fallback
525,A321,Condor,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCF,3c0aca,581,581210.1327585805,1000.3616742832712,2759471.924416912,32960359.09720199,type_median_fallback
526,A321,Condor,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCG,3c0acb,600,598200.4454248851,997.0007423748084,2839396.868298916,33915018.14912593,type_median_fallback
527,A320,Condor,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATCH,3c0acc,1058,662440.1939956,626.1249470657845,2964356.691276807,35407593.81247297,type_median_fallback
528,B738,TUIfly,Germany,Active,2014-01-01,,,,,,,,189.0,Medium-haul,5665.0,12.35,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUA,3c0c99,408,764808.2883829105,1874.530118585565,2785811.641822817,33274972.38843921,type_median_fallback
529,B738,TUIfly,Germany,Active,2006-03-01,United States,2006-03-01,2007-01-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,16.9,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUF,3c0c9e,490,911376.8701536354,1859.952796231909,3320660.251469267,39663441.89254957,bulk_matched
530,B738,TUIfly,Germany,Active,2011-05-01,United States,2011-05-01,2020-07-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,11.7,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUK,3c0ca3,413,762384.0730504411,1845.9662785724963,2783629.363922371,33248906.291294992,bulk_matched
531,B738,TUIfly,Germany,Active,2014-01-01,,,,,,,,189.0,Medium-haul,5665.0,12.35,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUN,3c0ca6,368,678090.2366201107,1842.6365125546488,2474454.920556237,29555989.32886616,type_median_fallback
532,B738,TUIfly,Germany,Active,2015-02-01,United States,2015-02-01,2020-05-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,7.9,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUO,3c0ca7,427,811402.3102336016,1900.2396024206128,2950506.1692305645,35242157.021365084,bulk_matched
533,B738,TUIfly,Germany,Active,2015-04-01,United States,2015-04-01,2019-03-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,7.8,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUR,3c0caa,390,749381.6808004224,1921.4914892318525,2720967.886907868,32500449.760288417,bulk_matched
534,B738,TUIfly,Germany,Active,2007-04-01,United States,2007-04-01,2018-09-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,15.8,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATUZ,3c0cb2,478,899792.5422208997,1882.411176194351,3274695.3378608515,39114416.53556017,bulk_matched
535,B738,TUIfly,Germany,Active,2013-02-01,United States,2013-02-01,2022-12-01,2.0,CFM International,CFM56-7,Pax,189.0,Medium-haul,5665.0,10.0,Hannover,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-ATYL,3c0d0c,450,839163.4982724537,1864.8077739387857,3063026.884436367,36586154.452989936,bulk_matched
536,A343,Universal Sky Carrier,Germany,Active,2004-01-01,,,,,,,,279.0,Medium-haul,13500.0,22.0,Frankfurt,kerosene_medium,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AUSC,3c0f0b,70,161232.76829393592,2303.3252613419418,1609255.7176755965,19221665.51668073,type_median_fallback
537,A346,Universal Sky Carrier,Germany,Active,2003-01-01,,,,,,,,297.0,Short-haul,14600.0,23.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AUSZ,3c0f22,6,2471.329089255159,411.8881815425265,36630.57655177933,437531.8865906977,type_median_fallback
538,E190,German Airways,Germany,Active,2011-01-01,,,,,,,,100.0,Short-haul,4537.0,14.6,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AWSI,3c1459,1771,906048.517797309,511.6027768477183,3381669.0396341262,40392157.97340762,type_median_fallback
539,A332,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,247.0,Long-haul,13450.0,10.25,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AXGB,3c15be,224,1598412.7997684346,7135.771427537655,11030829.438304394,131757129.40196916,published_typical_specs_fallback
540,A332,Eurowings Discover,Germany,Active,2016-01-01,,,,,,,,247.0,Long-haul,13450.0,10.25,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AXGE,3c15c1,298,2208095.9296305147,7409.717884666156,15171088.475221604,181210223.45403585,published_typical_specs_fallback
541,E190,German Airways,Germany,Active,2011-01-01,,,,,,,,100.0,Short-haul,4537.0,14.6,Munich,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AZFA,3c1aeb,1756,937076.4896630732,533.6426478719096,3490416.849585741,41691090.14782968,type_median_fallback
